index,label,text,score
471,1,これからもどんどん流行ってほしい,0.6011
472,1,最後の方のウーパールーパーかわいい❤️,0.9839
473,1,別に興味ないのに何となく見たら魅了されて全部見ちまったじゃねぇか！(笑),0.9419
474,1,2倍速にするとやばいwww,0.614
475,0,君たちはどうオールバックかあの映画観てたら、脳内で再生されました。さすが世界の駿。時代の最先端を走ってるけど内容ワカメで終わったわ,0.7015
476,0,どうしてSpotifyにないのですか,0.5759
477,0,これをカプヌのCMに落とし込んだ人の才能に嫉妬する,0.9128
478,1,1:25ここの顔好き,0.9051
479,0,替え歌「定期的にナイアガラ」外出た瞬間終わったわ天気はいいけど進めない風なさすぎてお亡くなり常時常時常時ナイアガラ地下に潜りたいなって思いました風さえ吹いてくれりゃあったかいのにアイスをしゃぶりたいなって思いましたいやいや外出たらあっつぉあっつぉあっつぉあっつぉはい、猛暑(ｱｰ)外出た瞬間終わったわ天気はいいけど進めない風なさすぎてお亡くなり常時常時常時ナイアガラ,0.9409
480,1,1:39かわいい笑,0.9645
481,1,CMに映るのはすごいなぁ~,0.9512
482,1,ボカロも好きだけど曲のテンポ、癖になる歌詞が中毒性あって好き,0.978
483,1,終わったわのところが好き,0.9885
484,0,俺、痛風オールバックなんやけど。,0.8761
485,1,キャベツの作画期待通りで気持ちいい,0.9948
486,1,カプヌのもいいですね。,0.9732
487,1,うん、、めっちゃいいやんけw俺の中ではナンバーワン☝️オモロイ。うん、、、ね,0.9745
488,1,定期的に見たくなります,0.7449
489,1,リコーダー吹いてるときのカラス可愛いなー,0.984
490,1,歌詞とリズムがちゃんとして過ぎて中毒性ある曲だな,0.9671
491,1,すごい。本当に良い曲。可愛さと支離滅裂が懐かしい感じです。,0.9905
492,1,なんかすっごい無になって聴き続けてたらある時最初からオールバックにしてたらいいんじゃないかっていうド田舎丸出しのことが思いついた。,0.7554
493,0,外出た瞬間終わったわ。暑すぎ,0.8243
494,1,この歌はハマっちゃうわ。,0.982
495,1,キャベツ検定があるやん！,0.6857
496,1,オールバックの髪型の方が普通に感じちゃうw普通の時の髪型もいいけどね！,0.8588
498,0,これなんで人気なのかまじで分からない。ボカロ大して知ってるわけじゃないけど調教下手じゃね普通に,0.8011
499,1,多分風強すぎる時に思ったこと歌にしてるんかな？地下に潜りたいは共感🎉,0.7149
500,1,0:56「あー」のところ好き,0.9764
501,1,俺が小学生なら間違いなくリコーダーソロをコピーする。なんなら今から笛買ってくる。,0.9211
502,1,草ww,0.5842
505,1,俺もオールバックにしようかな,0.5593
506,1,こちらの曲を使用してもよろしいでしょうか?あとついでにコチラの動画もユーチューブで私の替え歌という企画でして、よろしいですか?,0.7667
507,0,雨女ならぬ風女目の前をこの子が歩いてきたらいきなり強風が吹きそうw,0.8659
509,1,センスの塊。なぜかハマる,0.982
511,1,0:14カラスがカスタネットでいい音出してて・・・・,0.6964
512,0,この曲をCMに使うことは、誰も想像していなかっただろう？by日清（ウソです）,0.7502
513,1,この曲を聴いてるときは、歌詞の意味とか何にも考えてなかった子どもの頃に戻ったような気分になれるのでなんか嬉しいです,0.9881
514,0,雨降りに突風でおろし立ての傘が即死。直後に豪雨に見舞われ哀れズブ濡れになる(泣)#強風あるある,0.971
515,0,高校の入学式、風が強すぎて遅刻したことを思い出した。,0.7368
516,1,おもしろい😄😄😄,0.9536
517,1,アニメーション含めてセンスの塊,0.8207
518,1,もっと有名になってええええええええ,0.806
519,1,みんな再生数伸び緩んでるからどんどん聞きまくれ！！！！！！！！！！！！！！！！！！,0.6119
520,1,カップヌードルのやつでもすごくてこっちもだいすきなうた,0.9892
521,1,良い歌⭕️,0.9869
522,0,カップヌードルから来たCM見てから頭から離れん,0.6495
523,1,動物も女の子の絵が可愛いしリコーダー（❔）の間奏好きアニメーションかわいい💕,0.9834
524,1,cmに出るの凄すぎ！,0.9813
525,1,わっけわかんねえな,0.5413
526,1,カラスのカスタネットが好き,0.9762
527,1,フルスピードでオールバックするのが俺の人生だっただから俺とお前は兄弟だった。お前も同じだったからSupraaaaaa！！！！！！,0.9611
528,1,原曲あるんだ！なんだろう？この絶妙感。,0.7968
529,1,まさかカプヌのcmになるとわ思ってなかったやっぱカプヌでも最高の曲になってるな,0.9641
530,1,ガチの神曲やな,0.962
531,1,何か短いけどいい曲🎉❤,0.9505
532,1,バック・トゥ・ザ・フューチャーのマーティーマックフライverがあったら面白くなりそうwタイトルは強風オールバック・トゥ・ザ・フューチャーにして,0.9268
533,1,学校でうんちもらして好感度お亡くなリーです,0.8829
534,1,最近周りで流行ってるからきかずぎらいしてたけど、ききにきてみたら中毒性すごいしかわいいし本当にだいすきだ。こういうボカロ曲を求めてた。歌愛ユキちゃんの声がテレビから流れてきてうれしいよ！！だんだんボカロが世間に認められてきている気がする...もっとひろまれ...！！！,0.9879
535,1,っていうところ好きすぎる,0.9885
536,1,フルスピードで走るのが俺の人生だった,0.6169
537,1,日清のCMで流れ瞬間、1人盛り上がったw,0.6666
538,1,アゲハ蝶同様、リコーダー最高。外れた音好こ,0.8547
539,1,神曲,0.9224
540,1,じょうずだよ❤😊🎉,0.9331
541,1,絵が全部かわいいです,0.9911
542,0,ネモにしか見えない,0.7734
543,1,中毒性がある。,0.9749
545,1,小１の弟好きすぎて、イラストのキャラ変な名前で読んでましたw・歌愛ユキちゃん...『強風ちゃん』・イッヌ…『毛玉』・カラス…『カスタカラス』・白い鳥(鳩？)…『トラハト』・ハト…『大乱はと』・ウーパールーパー…『虚無ルーパー』・メロン？…『モドキメロン』↑※訂正キャベツらしいです!,0.8916
546,0,炭治郎が女児服着てリコーダー吹いてるみたいでなんかジワる,0.961
548,1,しれっと作画崩壊キャベツ出てきてて笑う,0.4973
549,0,👹ででこい,0.7985
550,1,キャラがいい,0.9616
551,0,おー、るぱくおるぱくうるさいよ,0.9636
552,1,キャベツのシーンくそわらった,0.7525
553,1,くせ毛を生かしてワックスでいい感じに仕上がった時に限っていつもこれ(伝われ),0.5268
554,1,もっと人気になりますように、,0.7394
555,1,作画にコストかかっていないキャベツ好き,0.9554
556,1,強風オールバックの歌好きです。,0.9768
557,1,もっと有名になりますように😌,0.7722
558,0,最近猛暑すぎて家の玄関のドア開ける度に「外出た瞬間終わったわ🎶」が脳内再生される,0.6398
560,1,変な犬､からめるの猫と共演してほしい。,0.5681
561,1,今日初めてカプヌCMテレビでやってたの聞いたのでこれ聴きながらカプヌシーフード食べてますおいしいです,0.9846
562,0,この曲の良さをうまく表現しようとする気持ち悪い連中が沢山カキカキしてるのくさ,0.865
564,1,いいね,0.9732
565,0,コロナ感染者（自分）咳した瞬間終わったわ喉が痛くて喋れない喉痛すぎてお亡くなり定期定期的に喉イガイガ,0.9908
566,1,CMはセーラーだったから成長してるんだなぁ🥹,0.5414
567,1,後ろの犬みたいなのジブリ感あっていい🤭,0.8714
568,1,にゃんこかわよ,0.6124
569,1,あんまり触れられてないけど最初のリコーダータイムの時にカラスがカスタネットつついてるの可愛すぎる,0.9898
570,0,なんでこの曲配信してないの？😓,0.5358
571,1,😆♥️♥️🇹🇭,0.5456
572,1,風強すぎてイヤってだけでこんな名曲がw,0.8031
573,1,リズムキープするカラス可愛すぎ,0.9914
574,0,キャベツネタに反応するインターネット老人少なくて泣いた,0.4842
576,1,(⁠￣⁠▽￣⁠)⁠🍀カラスのカスタネットと白鳩(？)のトライアングルに乘せたリコーダー演奏🌈可愛ぃ,0.9905
577,1,みんなどんどん聞きまくれ！,0.9378
578,1,可愛いし曲に中毒性ある,0.5734
579,0,最初に見たショートがこれの1.25倍速のやつだったから本家を聴くと違和感が生じるようになってしまった皆も1.25倍速で聴いてみてほしい呪われるから,0.8679
581,1,リコーダーの音の外れ方がすごく好き,0.9643
582,1,絶妙に音程が外れるリコーダーと唐突なハト→ハト→ハト→ハト(?)大乱闘で草生えた,0.5954
583,0,カップヌードルとコラボしましたね！！とても凄いことだと思うのですが、近所の子供達がCMの方の歌詞で歌っていて、どうしてもめちゃめちゃモヤモヤしてしまいます😂,0.6357
584,0,強風で勤務先に着く頃には髪ボサボサでやばいなって思ったら坊主でした。,0.8479
585,1,CM記念視聴🎉,0.7688
586,1,カップヌードルのCMにもなってるスゴすぎ！！！！,0.9814
587,1,オールバックになる髪があるだけ良いやんとおじさんは思いました。,0.638
588,1,cmおめ！！！,0.9855
589,1,CMデビューを果たした史上初リコーダー小学生,0.5952
590,0,cm見てからこの動画見に来たけど、この動画だけ再生数バグってるw,0.926
591,1,このリズム感よな,0.7149
592,1,CMから来ました！,0.884
593,1,このキャベツは…！,0.6492
595,1,群馬県民なら確実にあるあるの曲,0.5451
596,0,今日は少しだけ追い風だな！と喜んで自転車を漕ぐも風速1メートルとかだと自転車のほうが速いので結局向かい風になり、栄枯盛衰、諸行無常を感じつつ通学した学生時代を思い出しました,0.8998
597,1,カプヌのCMでよ使用おめでとうです！着実に前に進んでる。,0.9918
598,1,この歌めちゃくい,0.9665
599,1,歌愛ユキ懐かしい…10年くらい前に使われてたイメージだからまた色んな人に知ってもらえて嬉しいな、,0.9904
600,1,この曲面白い,0.9922
601,0,頭から離れないんだ。離れないんだよ〜,0.7174
602,1,やっぱ本家の安心感よね,0.9781
603,0,日常感がすごい,0.8702
604,1,何回きいてもいい！,0.9134
605,1,リコーダーを思いっきり吹く表情可愛い,0.9916
606,1,シーフードヌードルのCMがテレビで流れた時ビックリ‼️&爆笑🤣,0.7674
608,1,この曲好きだから早くLINEミュージックに来る事願う！！笑,0.9763
609,1,出世したのお！シーフードヌードルのCMめっちゃ可愛い。特にイカが溶けるとこ,0.9876
610,1,カップメンのCM出てた子だ！！,0.9437
611,0,シニカルな感じ,0.9727
612,1,CM出演おめでとう！！歌愛ユキが世間に知れ渡って嬉しいよー！！,0.9934
613,1,カップヌードルで知ったけど、企業がCMに採用するだけあるなぁーアニメーションも込みでセンス良い作品👌,0.9637
