level_0,index,label,text,score
7572,8306,0,小学生でその包丁の使い方は危ないよ！,0.9053
3541,4021,0,唐突の作画崩壊キャベツすこ,0.9174
5444,5998,0,食べ頃なJSをサムネにするのは反則や,0.7614
6461,7092,0,なんか再生数どんどん伸びて古参アピまだ間に合うか間に合わないか迷ってるうちに間に合わなくなっちゃた,0.798
7361,8094,1,このゆるさと歌愛ユキちゃんの可愛さが癖になるwwww日常の日記を歌にした感じがめっちゃ好き,0.9919
428,530,1,ガチの神曲やな,0.962
7443,8176,0,リズムが癖になる,0.9716
4022,4525,0,何がヒットするかわからんよなほんま,0.9716
3622,4107,0,会社行くのが嫌すぎる時これ聞いて頭空っぽにしてるw,0.9548
6327,6933,0,多分あれ作画崩壊のキャベツよな…,0.9658
3142,3463,1,リズム感良くてずっと聞いてられる,0.9641
389,486,1,カプヌのもいいですね。,0.9732
2471,2768,0,鳥たちの動きが癖になりすぎるww,0.9368
303,396,0,イヤイヤいいモノを作り出すとすぐにあちこちがパクリ始めますねm(__)mこころのそこからご苦労様ですと言いたい。,0.7389
4195,4699,1,普通に1000万再生いきそう,0.585
4227,4731,1,歌愛ユキを使うことで小学生感増すのと、言葉選びも子供っぽくて可愛い,0.981
2991,3301,0,AppleMusicでも聴けるようにして欲しい…不便でもクソリピートしてるのが悔しい,0.9897
2074,2356,0,LINEミュージックない,0.71
7845,8580,0,リコーダーがよすぎるっておもいました,0.5743
4162,4666,1,Spotifyplease!!!!!😭おねがいください😭🙏🙏,0.8743
7755,8489,0,キャベツ検定不合格,0.7903
2717,3023,0,せっかく前髪アイロンしたのに外出て風に吹かれたらオールバックで固定されるんまじ腹立つ🥺,0.9944
5355,5907,1,何だこれ😂好き,0.9914
1231,1468,0,強風,0.8544
7485,8219,1,最後のカプセルﾊﾟｺｯの音めちゃ良い,0.992
321,414,1,女の子可愛い〜,0.9886
1378,1618,1,俺、この女の子好きだわ…,0.9351
4410,4918,0,好きが溢れすぎてどうしたらいいか分からない,0.6489
7435,8168,1,1:13のどこかで見たようなキャベツすき😂,0.7595
7862,8598,1,中毒性が高すぎる！！！！！！！かわいい！！！！,0.8907
6395,7008,1,めっちゃ好きです🤍🤍,0.989
5150,5699,0,0.75倍が一番聴きやすいわ,0.6126
3927,4428,1,今の曲の多くは深い曲とか考察される曲とか多いけど、こういうなんか今日あったこと思いつきで作ったみたいな感じの曲で好き,0.9901
3173,3495,1,共感が強すぎて気づいたら聞いてるなこの曲。,0.9607
4878,5408,1,リコーダー部分の中毒性高すぎるwww,0.9927
3760,4250,1,のんのんびよりのれんちょんとコラボして欲しい,0.7758
6288,6887,1,わりかし深い意味もありそうだよね風が強すぎて進めないのは本当に風のせいなのか、髪の毛が乱れたまま片思いの子に会うのが嫌なんじゃないかとか1:25きゅうくらりんと似てることも考えるといよわリスペクトかな、だったら面白い登校前の内気な女子の心情と考えるとなかなか味のある曲にも感じられる鬱鬱とした感情を明るい間の抜けた音色に乗せるっていうのは最近流行ってる気もするしなあ,0.6535
6291,6890,1,すき,0.8999
6631,7346,1,ねこなのかいぬなのか不確かすぎる子が好き,0.7792
954,1173,0,今日雨と風めっちゃ強くて、傘離したらどうなるんだろ。ってやったら、傘が天に巻き上げられて0.2秒で消えた｡,0.7601
1330,1569,1,小学校教諭なんだけど休み時間子どもたちずっとこの曲歌ってるからこっちまで覚えたわ（笑）,0.8354
6420,7036,1,ニコニコの方ではすごいニコニコらしい曲とか言われてるのにめちゃめちゃyoutubeでウケけてるの笑っちゃった。,0.9662
5382,5934,0,風強い時に全力ダッシュすると息できなくなって死にかけた時がある,0.9882
1571,1814,1,本日雨風が強すぎてリアルオールバックになった記念にコメントを残していきます。,0.8216
5819,6402,1,いろんなオマージュがあってあれだ！ってなるの楽しい,0.9916
204,290,1,今までありがとう、灰色の背景,0.775
1278,1515,1,だれもいないところでこの曲を口ずさみながら手に笛を持った感じにしてスキップみたいなことすると楽しいよ見つかったら終わるけど,0.8926
6416,7032,1,いぬすき,0.9871
351,446,1,この再生回数の伸びからすると、7月中に4000万回視聴を超えるのか？凄まじい！,0.9178
1588,1831,0,外出た瞬間終わったわ天気は悪いし進めない,0.8483
2344,2630,1,歌より幼女が良いね。,0.8869
2148,2431,1,すばらし❤❤,0.9765
5527,6083,1,妙に癒される、カスタネットのを叩くカラスが可愛い。,0.991
2285,2571,1,ついこの前もうすぐ1000万再生だ〜って思ったら10日前にとっくに達成してるし今もう1600万超えててすげ〜〜〜,0.939
6743,7465,0,うーわこれ当分頭ん中で流れ続けるやつじゃん…,0.9032
6136,6724,1,投稿された時から見てたけど神曲だな、あと伸びの速さがやばい,0.982
2429,2717,0,髪のセット完璧に決めて学校行こうとしたときの風より憤りを感じるものは無い。,0.8646
2456,2746,1,来世に伝えたい曲ランキング一位,0.9435
1482,1724,1,ﾊｯﾊｰが脳内再生される,0.663
3227,3555,1,この女の子のんのんびよりのれんげに似てて可愛い,0.9865
5495,6050,0,なんかくせになるよぅ…,0.9878
2270,2554,1,文書くの上手いやつに聞かせて感想文書かせたい,0.8332
1561,1804,1,ありがとうございます！,0.9893
787,1003,0,まじ、風強すぎて前髪オールバックだわwまじ終わる,0.5296
5528,6084,1,「って思いました」の小並感がすごい好き,0.9826
7271,8002,0,頑張って前髪作ったのに一瞬で吹っ飛ばされて萎えるのめっちゃわかる,0.9933
6189,6780,1,かわいいかわいい,0.9829
304,397,1,キャベツが瑠璃色なアニメのヤツですね！,0.9258
7706,8440,1,ハスキーボイスの中のほんのちょっとの幼さに気づかせてくれてありがとうございます！なんだか本当に小学生の声のように聞こえます！,0.9856
5726,6307,1,全然深読みできない歌詞とMV平和で好き,0.9872
1648,1891,0,大人の強風オールバック！wwwいや❤ちゃんまりかわええ〜,0.9052
1438,1680,1,とりあえずこの子可愛い,0.9913
2088,2370,1,中毒性やばい,0.9915
2267,2551,1,最近人気だよねこれ何がいいのか教えてちょ,0.7353
3961,4462,1,好きなガンダムゲームの配信者が試合中に一部この曲を使ってて見に来たらめっちゃ平和でおもろいですw,0.9905
6570,7281,1,ﾋﾟｭﾋﾟｭﾋﾟｭｯって音めっちゃ好き,0.9885
5859,6444,0,誰も触れてないかも知れないけどキャベツ作画崩壊のキャベツやんK😂😂😂,0.909
1188,1425,1,文字のフォント好き,0.9542
3370,3750,0,伸びが凄すぎて、なんだろう。怖い。(語彙力死亡),0.9917
2807,3114,1,こういう曲にしては短いのに満足感がすごすぎる,0.5422
2083,2365,1,中毒性あるわ,0.9856
145,195,1,寝起きヤシの木が出てからまた来たぜ！,0.9308
3061,3375,1,地上波出てて草普通にすげぇ,0.842
2947,3257,1,カラスの動きめっちゃ好き,0.9883
1005,1224,1,大乱闘面白い😂,0.9896
3520,3999,1,曲調も歌詞もイラストもわんこも全部可愛い風邪で飛ばされそうなわんこが愛おしすぎる,0.9901
3876,4375,1,こういうのでいいんだよこういうので,0.8771
3412,3880,1,強風でオールバックになったので一千万再生,0.8532
820,1037,0,そろそろ時期的に熱中症のシーズンですねえ…定期定期的にホワイトアウトしていますです、はいorz,0.9279
7078,7809,1,すごいかわいい,0.989
7591,8325,1,……って、思いましたのとこ二拍置くの好きすぎる,0.9792
6054,6640,1,可愛すぎる笑笑,0.9841
2096,2378,1,ガラガラを触っているカラスがとてもかわいく思えます,0.9637
1676,1920,0,学校いってたら、遅刻しそうだな。,0.9701
4270,4776,0,今更ながらフルちゃんと聞いたけどリコーダーのまぬけ具合ほんとたまらん,0.9755
7411,8144,1,考えさせられるボカロ曲が増えて来ている中で、頭空っぽにして聞ける曲はええなあ〜。自然と笑顔になれる。特にカスタネットとトライアングルの音が好き。,0.9842
6265,6861,1,5日で100万増えてる!無性に聴きたくなるのよねぇ,0.9562
7690,8424,1,何だこの丁度いい塩梅のカオスは,0.9453
7655,8389,0,って重いました。,0.9531
264,356,0,結構前の曲かと思ったら4ヶ月前で草投稿してすぐCMってすげぇな,0.493
1952,2231,1,友達が歌ってて気になり昨日から聞いてるけどやっぱYouTube見ててよかったと思う,0.985
1521,1763,1,1:57個人的に1番好き,0.9732
3390,3799,1,どれだけ考察しても風が強いという結論にしかならないのに中毒性マシマシなの素敵,0.9695
7003,7730,1,ゆるくてかわいい,0.9816
7576,8310,0,ネタかもわからんのにネタネタ言ってるやつ失礼とか思わんの？ガイジ？,0.9803
7015,7742,0,何回でも聞いてられる⊂(･ω･)⊃,0.8712
5604,6173,0,炭治郎にしか見えへん,0.7366
3487,3965,1,今日めっちゃ風強かったから聞きに来ました,0.8141
2778,3085,1,懐かしさを感じる丁寧なゴリ押し大好き,0.9849
4873,5403,0,脳死できいてられる,0.9408
6228,6821,0,あの、、犬みたいな猫みたいな不思議な存在については皆さん言及されないのでしょうか、、（困惑）,0.9517
4262,4768,0,歌い手さんバージョンとかだと最初とかでメロディが違う気がするこっちで聞き慣れてると違和感,0.9021
2666,2970,1,口ないのなんか可愛いw「?」,0.9513
3426,3900,1,ユキちゃんの平和～な歌流行って嬉しい()あと70万回で1000万回！ずっと聞きます！,0.9917
2070,2352,1,ニャンコのショート動画から来たんだけどもう好き,0.9753
3158,3479,1,リコーダーのリズムすこ,0.7449
3698,4185,0,作画崩壊のキャベツ出てくるのは予想外すぎる,0.973
4724,5250,1,ネットの歴史に刻まれるだろうからコメ残しとこ,0.9273
6597,7311,1,1:18でちょっと力の抜けるリコーダーの音に対して、MVに強調線ついてるの凄い好き,0.9903
3006,3316,1,神曲,0.9224
6005,6591,1,虚無を感じるウーパールーパーがかわいい,0.9603
2878,3187,1,実は丸サ進行なのおしゃれで好き,0.9927
6428,7045,1,再生数の伸びが凄すぎる,0.9111
7415,8148,1,なんかわからんけどめちゃくちゃ刺さる😂歌いてぇ！,0.9521
2443,2731,1,10万人までがんばれ,0.926
2455,2745,1,1:12は「夜明け前より瑠璃色な」の超作画崩壊キャベツ1:25はほんとに化石化してしまった「きゅうくらりん」全部再現きれいですこ,0.9268
934,1153,1,この「鼻水垂らした小3が書いた日記」感大好き。伝われ,0.9926
198,283,1,4000万回wwwwwwwwwほんとすごい,0.8481
4241,4746,0,風が強すぎて外に出たくない時に聞きましょう。出る気が失せます。,0.7876
1449,1691,0,日記にこの曲の歌詞そのまま書いてもバレなそう,0.9283
2917,3227,1,歌詞とイラストと曲調と全部が好き,0.9905
6378,6986,1,伸びやばすぎない！？,0.7172
2743,3049,1,かわいい,0.9801
5159,5708,0,中毒性やばい,0.9915
3559,4039,0,なんつってんのかわかんねぇよ、,0.9601
6614,7329,1,キャベツを切る所ポピーの所風で目を細める所ハトとカラスが楽器をつつく所がかわいかったです◎,0.9875
7713,8447,1,これは正真最大瞬間風速聴けばいつでも吹っ飛ぶぜ,0.8286
3949,4450,1,この曲が一番理解出るのは群馬県民だと思う,0.6553
